station_id,latitude,longitude,well_depth,well_aquifer_type,state_encoded,district_encoded,mean_groundwater_level,mean_rainfall,mean_t2m,mean_t2m_max,mean_t2m_min,soil_sand_pct,soil_sand_dist_km,soil_clay_pct,soil_clay_dist_km,soil_silt_pct,soil_silt_dist_km,soil_phaq,soil_phaq_dist_km,soil_orgc,soil_orgc_dist_km,soil_cfvo_pct,soil_cfvo_dist_km,average_soil_distance_km
244740078554201,24.7944,78.9283,10.8,1,1,1,4.011,1.358,24.643,31.371,18.743,8.144444444444444,135.92,45.544444444444444,135.92,46.31111111111111,135.92,8.023888888888889,135.92,2.7883333333333336,135.92,4.991596638655462,135.92,135.92
245011078595001,24.8364,78.9972,15.5,1,1,1,8.024,1.778,25.005,31.892,19.018,8.144444444444444,130.06,45.544444444444444,130.06,46.31111111111111,130.06,8.023888888888889,130.06,2.7883333333333336,130.06,4.991596638655462,130.06,130.06
245816078502201,24.9711,78.8394,13.5,1,1,1,6.694,1.152,24.888,31.465,19.025,8.144444444444444,149.35,45.544444444444444,149.35,46.31111111111111,149.35,8.023888888888889,149.35,2.7883333333333336,149.35,4.991596638655462,149.35,149.35
250418078522301,25.0717,78.8731,8.5,1,1,1,4.195,1.666,24.976,31.939,18.948,47.0,143.47,35.49473684210526,143.47,17.50526315789474,143.47,7.8589473684210525,143.47,1.9110526315789476,143.47,4.107142857142857,143.47,143.47
250654078473001,25.115,78.7917,10.75,1,1,1,3.633,1.695,24.943,31.856,18.939,47.0,135.69,35.49473684210526,135.69,17.50526315789474,135.69,7.8589473684210525,135.69,1.9110526315789476,135.69,4.107142857142857,135.69,135.69
250731079054001,25.1253,79.0944,11.5,1,1,1,7.988,2.075,25.001,31.943,18.988,8.144444444444444,132.12,45.544444444444444,132.12,46.31111111111111,132.12,8.023888888888889,132.12,2.7883333333333336,132.12,4.991596638655462,132.12,132.12
CGWB1MPUJN266,23.1442,75.5542,50.0,1,1,1,-10.159,4.297,25.144,30.796,20.472,58.779041916167664,53.53,28.54850299401198,53.53,12.67245508982036,53.53,6.9467065868263465,53.53,3.6341317365269465,53.53,6.479041916167665,53.53,53.53
CGWB1MPUJN275,23.4903,75.6653,31.0,1,1,1,-12.885,1.655,32.106,38.592,25.837,58.779041916167664,86.29,28.54850299401198,86.29,12.67245508982036,86.29,6.9467065868263465,86.29,3.6341317365269465,86.29,6.479041916167665,86.29,86.29
CGWB1MPUJN276,23.5567,75.5161,50.0,1,1,1,-6.759,3.015,30.825,36.720,25.223,58.779041916167664,97.22,28.54850299401198,97.22,12.67245508982036,97.22,6.9467065868263465,97.22,3.6341317365269465,97.22,6.479041916167665,97.22,97.22
CGWB1MPUJN281,23.5489,75.9025,50.0,1,1,1,-5.310,2.455,31.216,37.350,25.346,58.779041916167664,91.91,28.54850299401198,91.91,12.67245508982036,91.91,6.9467065868263465,91.91,3.6341317365269465,91.91,6.479041916167665,91.91,91.91
CGWB1MPUJN282,23.2036,75.6478,45.0,1,1,1,-6.396,2.775,30.672,36.848,24.935,58.779041916167664,55.72,28.54850299401198,55.72,12.67245508982036,55.72,6.9467065868263465,55.72,3.6341317365269465,55.72,6.479041916167665,55.72,55.72
CGWB1MPUJN284,23.0986,75.73,50.0,1,1,1,-49.959,2.775,30.672,36.848,24.935,58.779041916167664,42.27,28.54850299401198,42.27,12.67245508982036,42.27,6.9467065868263465,42.27,3.6341317365269465,42.27,6.479041916167665,42.27,42.27
230542075253201,23.095,75.4256,91.0,1,1,1,14.492,1.275,23.314,30.724,16.980,5.800526315789473,56.92,54.46,56.92,39.73947368421052,56.92,7.976842105263159,56.92,3.6842105263157903,56.92,4.005263157894737,56.92,56.92
230555075434801,23.0986,75.73,16.25,1,1,1,10.325,1.837,24.919,32.344,18.418,58.779041916167664,42.27,28.54850299401198,42.27,12.67245508982036,42.27,6.9467065868263465,42.27,3.6341317365269465,42.27,6.479041916167665,42.27,42.27
230555075434802,23.0986,75.73,50.0,1,1,1,27.881,1.478,24.000,30.948,18.036,58.779041916167664,42.27,28.54850299401198,42.27,12.67245508982036,42.27,6.9467065868263465,42.27,3.6341317365269465,42.27,6.479041916167665,42.27,42.27
231359076010601,23.2331,76.0183,13.5,1,1,1,7.935,1.862,23.917,30.857,17.829,58.779041916167664,60.10,28.54850299401198,60.10,12.67245508982036,60.10,6.9467065868263465,60.10,3.6341317365269465,60.10,6.479041916167665,60.10,60.10
231401076010501,23.2336,76.0181,50.0,1,1,1,9.049,1.813,24.211,31.217,18.067,58.779041916167664,60.15,28.54850299401198,60.15,12.67245508982036,60.15,6.9467065868263465,60.15,3.6341317365269465,60.15,6.479041916167665,60.15,60.15
230630075271001,23.1083,75.4528,25.0,1,1,1,10.870,1.566,23.953,31.054,17.829,5.800526315789473,56.22,54.46,56.22,39.73947368421052,56.22,7.976842105263159,56.22,3.6842105263157903,56.22,4.005263157894737,56.22,56.22
230750075500701,23.1306,75.8353,50.0,1,1,1,6.223,0.207,24.663,30.907,19.510,58.779041916167664,45.00,28.54850299401198,45.00,12.67245508982036,45.00,6.9467065868263465,45.00,3.6341317365269465,45.00,6.479041916167665,45.00,45.00
232532075170001,23.4256,75.2833,12.0,1,1,1,4.824,1.889,24.392,31.699,18.169,15.357619047619048,83.99,57.54047619047619,83.99,27.10190476190476,83.99,8.078333333333333,83.99,3.3076190476190472,83.99,2.9238095238095236,83.99,83.99
230924075410101,23.1567,75.6836,15.5,1,1,1,8.009,2.531,24.396,31.652,18.171,58.779041916167664,49.67,28.54850299401198,49.67,12.67245508982036,49.67,6.9467065868263465,49.67,3.6341317365269465,49.67,6.479041916167665,49.67,49.67
232534075165701,23.4261,75.2825,50.0,1,1,1,7.927,1.235,24.084,31.193,18.085,15.357619047619048,84.01,57.54047619047619,84.01,27.10190476190476,84.01,8.078333333333333,84.01,3.3076190476190472,84.01,2.9238095238095236,84.01,84.01
233157075341501,23.5325,75.5708,20.2,1,1,1,10.172,2.573,24.750,32.228,18.336,58.779041916167664,93.02,28.54850299401198,93.02,12.67245508982036,93.02,6.9467065868263465,93.02,3.6341317365269465,93.02,6.479041916167665,93.02,93.02
CGWB1MPV1D290,24.095,77.6756,59.0,1,1,1,-9.121,0.634,24.615,32.659,17.653,75.19444444444444,238.89,28.54850299401198,243.40,9.055555555555555,238.89,6.9467065868263465,243.40,1.0138888888888888,238.89,6.479041916167665,243.40,241.14
CGWB1MPV1D287,23.8486,77.9422,66.61,1,1,1,-5.830,4.341,26.254,30.583,22.655,15.14,218.32,63.986666666666665,218.32,20.873333333333335,218.32,7.617333333333333,218.32,2.9193333333333333,218.32,0.5636363636363636,221.51,218.85
